,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
82,"RT @VintageMarieeee: Phyllis' date is pinging off the charts. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> He's a hot mess, she thinks he's better looking in person. Billy in lurk mo…",FALSE,0,NA,2/3/2017 22:39,FALSE,NA,8.27648E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChelsWindyCity,9,TRUE,FALSE,NA,NA
83,RT @joegooding: .@itsmepanda1 @doritmi Are we now back to Traveling Dorit? Cell phone pinging? Michigan to Florida in 4 mins flat. Wow... h…,FALSE,0,NA,2/3/2017 22:36,FALSE,NA,8.27647E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joegooding,5,TRUE,FALSE,NA,NA
84,RT @CharlieVincett: Bout to be pinging off my nut on Class A eggs https://t.co/D7xyKBWdtX,FALSE,0,NA,2/3/2017 22:24,FALSE,NA,8.27644E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sophiebl14,1,TRUE,FALSE,NA,NA
85,@Furlo That old chestnut of pinging someone for not rolling away even though he's not being allowed to....,FALSE,0,Furlo,2/3/2017 22:23,FALSE,8.27643E+17,8.27644E+17,16204330,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CONAMARAOB,0,FALSE,FALSE,NA,NA
86,"RT @VintageMarieeee: Phyllis' date is pinging off the charts. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> He's a hot mess, she thinks he's better looking in person. Billy in lurk mo…",FALSE,0,NA,2/3/2017 22:21,FALSE,NA,8.27643E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lyn_yr_,9,TRUE,FALSE,NA,NA
87,@ChloeForbes4 hahaha i thought i was being sucked into the mattress and becoming part of the furniture. Pinging to the max <ed><U+00A0><U+00BD><ed><U+00B9><U+0083>,FALSE,0,ChloeForbes4,2/3/2017 22:20,FALSE,8.27643E+17,8.27643E+17,615088048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ellemay__,0,FALSE,FALSE,-0.1355265,51.52668083
88,"RT @VintageMarieeee: Phyllis' date is pinging off the charts. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> He's a hot mess, she thinks he's better looking in person. Billy in lurk mo…",FALSE,0,NA,2/3/2017 22:20,FALSE,NA,8.27643E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ginakloss,9,TRUE,FALSE,NA,NA
89,@_jjayy1 jtfooo that's how it be sometimes <ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> dude pinging -1,FALSE,0,_jjayy1,2/3/2017 22:13,FALSE,8.2764E+17,8.27641E+17,2869811361,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Quaadzz,0,FALSE,FALSE,NA,NA
90,#ufo #aliens DND Closes Case Of #Mysterious Pinging Sounds In Canada's #Arctic With A New Explanation #Canada https://t.co/i4UqxBQnVi,FALSE,0,NA,2/3/2017 22:05,FALSE,NA,8.27639E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",UFOsnews1,0,FALSE,FALSE,NA,NA
91,RT @DiscloseTV: DND Closes Case Of #Mysterious Pinging Sounds In Canada's #Arctic With A New Explanation #Canada https://t.co/mTsM7zLInd,FALSE,0,NA,2/3/2017 22:04,FALSE,NA,8.27639E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",your_sharona,4,TRUE,FALSE,NA,NA
92,DND Closes Case Of #Mysterious Pinging Sounds In Canada's #Arctic With A New Explanation #Canada https://t.co/mTsM7zLInd,FALSE,7,NA,2/3/2017 22:04,FALSE,NA,8.27639E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",DiscloseTV,4,FALSE,FALSE,NA,NA
93,I'm absolutely pinging x,FALSE,1,NA,2/3/2017 22:03,FALSE,NA,8.27639E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Alex_Carter,0,FALSE,FALSE,NA,NA
94,"RT @VintageMarieeee: Phyllis' date is pinging off the charts. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> He's a hot mess, she thinks he's better looking in person. Billy in lurk mo…",FALSE,0,NA,2/3/2017 22:01,FALSE,NA,8.27638E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JNC_1982,9,TRUE,FALSE,NA,NA
95,"RT @VintageMarieeee: Phyllis' date is pinging off the charts. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> He's a hot mess, she thinks he's better looking in person. Billy in lurk mo…",FALSE,0,NA,2/3/2017 22:00,FALSE,NA,8.27638E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",angelofmusic27,9,TRUE,FALSE,NA,NA
96,"Phyllis' date is pinging off the charts. <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> He's a hot mess, she thinks he's better looking in person. Billy in lurk… https://t.co/IpvetLxyS4",FALSE,17,NA,2/3/2017 21:58,TRUE,NA,8.27637E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",VintageMarieeee,9,FALSE,FALSE,NA,NA
97,Pinging over skype bots,FALSE,0,NA,2/3/2017 21:50,FALSE,NA,8.27636E+17,NA,"<a href=""http://kool.noip.me/how-to-make-an-_ebooks/"" rel=""nofollow"">kieran_ebooks</a>",Draggy_ebooks,0,FALSE,FALSE,NA,NA
98,RT @BrookeKanani: .@RockStarLydia has been busy pinging this week! Save 10% on her rockstar sterling silver bling w/ code LYDIA https://t.c…,FALSE,0,NA,2/3/2017 21:45,FALSE,NA,8.27634E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TorbjornEgil,16,TRUE,FALSE,NA,NA
99,Pinging @hrome2 as I cry over a stack of our intricate sanctions regime figures. https://t.co/qFiCZTo7r1,FALSE,0,andrewfacini,2/3/2017 21:44,FALSE,8.27632E+17,8.27634E+17,2576912180,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",andrewfacini,0,FALSE,FALSE,NA,NA
100,@Schuldensuehner pinging @enlundm @auaurelija ? how determined r they to hold 0-line while also creating #700k jobs for Americans,FALSE,0,Schuldensuehner,2/3/2017 21:36,FALSE,8.27504E+17,8.27632E+17,40129171,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ServingForward,0,FALSE,FALSE,NA,NA
101,"Stop sleeping, pinging, jamming, chatting, start reading! https://t.co/V1M0nfXjVm #NaibacBlog @RevlonSA pls #RT",FALSE,0,NA,2/3/2017 21:30,FALSE,NA,8.2763E+17,NA,"<a href=""http://datalabng.com"" rel=""nofollow"">@naibac Account Manager</a>",naibac,0,FALSE,FALSE,NA,NA
102,@POLITICOEurope pinging @MissScoutFinch just fyi cc @selectedwisdom,FALSE,0,POLITICOEurope,2/3/2017 21:26,FALSE,8.27409E+17,8.27629E+17,2969760609,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ServingForward,0,FALSE,FALSE,NA,NA
103,RT @BrookeKanani: .@RockStarLydia has been busy pinging this week! Save 10% on her rockstar sterling silver bling w/ code LYDIA https://t.c…,FALSE,0,NA,2/3/2017 21:20,FALSE,NA,8.27628E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JackieW279,16,TRUE,FALSE,NA,NA
104,RT @BrookeKanani: .@RockStarLydia has been busy pinging this week! Save 10% on her rockstar sterling silver bling w/ code LYDIA https://t.c…,FALSE,0,NA,2/3/2017 21:18,FALSE,NA,8.27627E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",PeggytheShark,16,TRUE,FALSE,NA,NA
105,@followFDD @BenWeinthal @Medium pinging @selectedwisdom interesting direction of inquiry - thoughts? cc: @MissScoutFinch .. via @20committee,FALSE,0,followFDD,2/3/2017 21:03,FALSE,8.27603E+17,8.27624E+17,52763281,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ServingForward,0,FALSE,FALSE,NA,NA
106,"Meanwhile, the ADC is spam pinging and flaming like his life depends on it. #LeagueofLegends https://t.co/8nwRaz2fHe",FALSE,1,NA,2/3/2017 21:00,FALSE,NA,8.27623E+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",UnrankedSmurfs,2,FALSE,FALSE,NA,NA
107,"RT @Bigalanh5: The way I was pinging the goals in tonight at Elite U8's training tonight, probably me! Hit one from 30 yds that dipped and…",FALSE,0,NA,2/3/2017 20:58,FALSE,NA,8.27622E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Hassy80,1,TRUE,FALSE,NA,NA
108,@mygeekdaddy @iMore @WorkflowHQ Pinging @hellorousseau :),FALSE,1,mygeekdaddy,2/3/2017 20:43,FALSE,8.27558E+17,8.27619E+17,7981252,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AriX,0,FALSE,FALSE,NA,NA
109,RT @MerDroits: He was engrossed with ‘pinging’ on his phone and when I said that. #MerDroits60,FALSE,0,NA,2/3/2017 20:34,FALSE,NA,8.27616E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Enniesophie,6,TRUE,FALSE,NA,NA
110,"If Arsene's sitting in row in front of you, don't go pinging his ears or anything. He'll be feeling shy as it is. https://t.co/LVTKlCFJ0p",FALSE,2,NA,2/3/2017 20:20,FALSE,NA,8.27613E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TheRodCooper,0,FALSE,FALSE,NA,NA
111,My choice is the morose pinging <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF> https://t.co/lV0TdBF5CD,FALSE,0,NA,2/3/2017 20:20,FALSE,NA,8.27613E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fiona_wyse,0,FALSE,FALSE,NA,NA
112,@funder OH THE SAME SERVER THAT WAS PINGING TRUMP DURING ELECTION ? YEAH THAT ONE DIRECTLY TO PUTIN/Russia<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>,FALSE,1,funder,2/3/2017 20:14,FALSE,8.24695E+17,8.27611E+17,14247236,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CatherineHatf19,0,FALSE,FALSE,NA,NA
113,RT @MerDroits: He was engrossed with ‘pinging’ on his phone and when I said that. #MerDroits60,FALSE,0,NA,2/3/2017 20:10,FALSE,NA,8.2761E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",adepitan360,6,TRUE,FALSE,NA,NA
114,@Believe_4F thanks for pinging us about this. We're looking into it now.,FALSE,0,Believe_4F,2/3/2017 20:03,FALSE,8.27604E+17,8.27609E+17,1410300960,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Battlefy,0,FALSE,FALSE,NA,NA
115,"I must admit, the one function of these listed I use the most is pinging my iPhone... It's so much easier than actua…https://t.co/eanuRinvlo",FALSE,0,NA,2/3/2017 20:02,FALSE,NA,8.27608E+17,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",holt_vaughan,0,FALSE,FALSE,NA,NA
116,"@NanneryC @hazlfc96 He relied on a team around him, other than pinging a pass what could he do? Couldn't run, couldn't tackle?",FALSE,0,NanneryC,2/3/2017 19:59,FALSE,8.27606E+17,8.27608E+17,327670702,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ANDERSONDARREN7,0,FALSE,FALSE,NA,NA
117,"The way I was pinging the goals in tonight at Elite U8's training tonight, probably me! Hit one from 30 yds that di… https://t.co/KKxS5EMxFG",FALSE,12,NA,2/3/2017 19:56,TRUE,NA,8.27607E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bigalanh5,1,FALSE,FALSE,NA,NA
118,RT @FootyAccums: Jesus is going to be pinging in so many worldies against me this weekend <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> https://t.co/OpGMsZXqU7,FALSE,0,NA,2/3/2017 19:55,FALSE,NA,8.27606E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Caleb_Brown7,5,TRUE,FALSE,NA,NA
119,RT @FootyAccums: Jesus is going to be pinging in so many worldies against me this weekend <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> https://t.co/OpGMsZXqU7,FALSE,0,NA,2/3/2017 19:48,FALSE,NA,8.27605E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CoqBIock,5,TRUE,FALSE,NA,NA
120,RT @FootyAccums: Jesus is going to be pinging in so many worldies against me this weekend <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> https://t.co/OpGMsZXqU7,FALSE,0,NA,2/3/2017 19:45,FALSE,NA,8.27604E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jhammerfan,5,TRUE,FALSE,NA,NA
121,RT @FootyAccums: Jesus is going to be pinging in so many worldies against me this weekend <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> https://t.co/OpGMsZXqU7,FALSE,0,NA,2/3/2017 19:45,FALSE,NA,8.27604E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EaArlotta,5,TRUE,FALSE,NA,NA
122,"Stop sleeping, pinging, jamming, chatting, start reading! https://t.co/lfwG8RvebR #NaibacBlog @MR_JAYWON pls #RT",FALSE,0,NA,2/3/2017 19:45,FALSE,NA,8.27604E+17,NA,"<a href=""http://www.datalabng.com/"" rel=""nofollow"">DataLabNG</a>",DataLabNG,0,FALSE,FALSE,NA,NA
123,Jesus is going to be pinging in so many worldies against me this weekend <ed><U+00A0><U+00BD><ed><U+00B8><U+00AA> https://t.co/OpGMsZXqU7,FALSE,58,NA,2/3/2017 19:45,FALSE,NA,8.27604E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",FootyAccums,5,FALSE,FALSE,NA,NA
124,RT @BrookeKanani: .@RockStarLydia has been busy pinging this week! Save 10% on her rockstar sterling silver bling w/ code LYDIA https://t.c…,FALSE,0,NA,2/3/2017 19:28,FALSE,NA,8.276E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shark_Gratitude,16,TRUE,FALSE,NA,NA
125,@OxfordDiplomat @YouTube interesting direction; pinging @feministfp important to have fullness of perspective or we all lose -- Patrick,FALSE,0,OxfordDiplomat,2/3/2017 19:26,FALSE,7.5078E+17,8.27599E+17,1962626484,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ServingForward,0,FALSE,FALSE,NA,NA
126,"I've called and left a VM, I've written an email, and now I'm pinging you on twitter. Please VOTE NO FOR DEVOS @SenCoryGardner #VoteNoDevos",FALSE,0,NA,2/3/2017 19:24,FALSE,NA,8.27599E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MikeDawg,0,FALSE,FALSE,NA,NA
127,mami stop pinging everyone on the anitwitter discord I just nutted,FALSE,3,NA,2/3/2017 19:15,FALSE,NA,8.27596E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",voidsinsilver,0,FALSE,FALSE,NA,NA
128,RT @MerDroits: He was engrossed with ‘pinging’ on his phone and when I said that. #MerDroits60,FALSE,0,NA,2/3/2017 18:45,FALSE,NA,8.27589E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HoneyEmprezz,6,TRUE,FALSE,NA,NA
129,New post (DND Closes Case Of Mysterious Pinging Sounds In Canada’s Arctic With A New ...) has been published on  -… https://t.co/jz58CNWw1A,FALSE,0,NA,2/3/2017 18:27,TRUE,NA,8.27584E+17,NA,"<a href=""https://dealexander.org"" rel=""nofollow"">DE Alexander</a>",DEAlexanders,0,FALSE,FALSE,NA,NA
130,RT @xicasblog: Wanna see a cute video https://t.co/JcFiBfJhUz  I made using https://t.co/iuvCO3VGFU #pinging #webtraffic https://t.co/EmwCr…,FALSE,0,NA,2/3/2017 18:23,FALSE,NA,8.27583E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",theochase2619,53,TRUE,FALSE,NA,NA
131,RT @MerDroits: He was engrossed with ‘pinging’ on his phone and when I said that. #MerDroits60,FALSE,0,NA,2/3/2017 18:21,FALSE,NA,8.27583E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",maxifish,6,TRUE,FALSE,NA,NA
132,RT @xicasblog: Wanna see a cute video https://t.co/JcFiBfJhUz  I made using https://t.co/iuvCO3VGFU #pinging #webtraffic https://t.co/EmwCr…,FALSE,0,NA,2/3/2017 18:20,FALSE,NA,8.27583E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",schulzeschindl2,53,TRUE,FALSE,NA,NA
133,RT @MerDroits: He was engrossed with ‘pinging’ on his phone and when I said that. #MerDroits60,FALSE,0,NA,2/3/2017 18:13,FALSE,NA,8.27581E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cherryfieldb,6,TRUE,FALSE,NA,NA
134,RT @xicasblog: Wanna see a cute video https://t.co/JcFiBfJhUz  I made using https://t.co/iuvCO3VGFU #pinging #webtraffic https://t.co/EmwCr…,FALSE,0,NA,2/3/2017 18:08,FALSE,NA,8.27579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Irwin325,53,TRUE,FALSE,NA,NA
135,RT @xicasblog: Wanna see a cute video https://t.co/JcFiBfJhUz  I made using https://t.co/iuvCO3VGFU #pinging #webtraffic https://t.co/EmwCr…,FALSE,0,NA,2/3/2017 18:05,FALSE,NA,8.27579E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fredbernard832,53,TRUE,FALSE,NA,NA
136,@ServingForward pinging just fyi @JimZirin given your periodic featuring of Amb. Frank Wisner's participant remarks on current dipole topics,FALSE,0,ServingForward,2/3/2017 17:59,FALSE,8.27574E+17,8.27577E+17,2910261584,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ServingForward,0,FALSE,FALSE,NA,NA
137,RT @MerDroits: He was engrossed with ‘pinging’ on his phone and when I said that. #MerDroits60,FALSE,0,NA,2/3/2017 17:57,FALSE,NA,8.27577E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",eyekaywizard,6,TRUE,FALSE,NA,NA
138,He was engrossed with ‘pinging’ on his phone and when I said that. #MerDroits60,FALSE,1,MerDroits,2/3/2017 17:56,FALSE,8.27576E+17,8.27576E+17,4872438339,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MerDroits,6,FALSE,FALSE,NA,NA
139,@VanFOX8Weather @myfox8 didn't see it but heard pinging on windows in HP,FALSE,0,VanFOX8Weather,2/3/2017 17:47,FALSE,8.27558E+17,8.27574E+17,24817486,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",schmeckpepper1,0,FALSE,FALSE,NA,NA
140,"Pinging @_RobThompson. I think we called it last week. How long until it becomes the ""Five O'clock Follies"" again? https://t.co/7tB74D528W",FALSE,3,NA,2/3/2017 17:42,FALSE,NA,8.27573E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mil_historicus,0,FALSE,FALSE,NA,NA
141,"RT @JayFitzsy: @SheilaColla @patricktheman Is this the same as B. bohemicus? If so, pinging you two for this obsvn. Thanks for posting it @…",FALSE,0,NA,2/3/2017 17:36,FALSE,NA,8.27572E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SheilaColla,1,TRUE,FALSE,NA,NA
142,@SimonHoneydew sjin looks like he's pinging off his head,FALSE,0,SimonHoneydew,2/3/2017 17:25,FALSE,8.27564E+17,8.27569E+17,482526151,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dingo_ern,0,FALSE,FALSE,NA,NA
143,Some days I can still hear the pinging sound in my ears https://t.co/wl04am6uHZ,FALSE,0,NA,2/3/2017 17:24,FALSE,NA,8.27569E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",mgildner4872,0,FALSE,FALSE,NA,NA
144,RT @joegooding: .@itsmepanda1 @doritmi Are we now back to Traveling Dorit? Cell phone pinging? Michigan to Florida in 4 mins flat. Wow... h…,FALSE,0,NA,2/3/2017 17:23,FALSE,NA,8.27568E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsmepanda1,5,TRUE,FALSE,NA,NA
145,.@itsmepanda1 @doritmi Are we now back to Traveling Dorit? Cell phone pinging? Michigan to Florida in 4 mins flat.… https://t.co/IzXHQUwntF,FALSE,4,itsmepanda1,2/3/2017 17:22,TRUE,8.27551E+17,8.27568E+17,232934834,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joegooding,5,FALSE,FALSE,NA,NA
146,RT @OCEARCH: White sharks @ManhattanWS and @Shark_Cisco are pinging off the #OuterBanks! https://t.co/ENDqYqdsfj #SharkTrackers <ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088><ed><U+00A0><U+00BE><ed><U+00B6><U+0088> https:/…,FALSE,0,NA,2/3/2017 17:19,FALSE,NA,8.27567E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",surfinchef61,25,TRUE,FALSE,NA,NA
147,RT @BrookeKanani: .@RockStarLydia has been busy pinging this week! Save 10% on her rockstar sterling silver bling w/ code LYDIA https://t.c…,FALSE,0,NA,2/3/2017 17:19,FALSE,NA,8.27567E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",surfinchef61,16,TRUE,FALSE,NA,NA
148,"#Pinging by creating new sockets per each peer
#Tech #Internet #Question #HowTO
https://t.co/qzEWirqQHk",FALSE,0,NA,2/3/2017 17:18,FALSE,NA,8.27567E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",UriSamuels,0,FALSE,FALSE,NA,NA
149,"#Pinging by creating new sockets per each peer
#Tech #News #HowTo
https://t.co/hR8ieO0exr",FALSE,0,NA,2/3/2017 17:16,FALSE,NA,8.27567E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",AdamSmitht1,0,FALSE,FALSE,NA,NA
150,"When the game just started, saw this guy on our team pinging my position then called me an idiot... this is the part where I ignore him. <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>",FALSE,0,NA,2/3/2017 17:14,FALSE,NA,8.27566E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MyFranTheDevil,0,FALSE,FALSE,NA,NA
151,Great point on Workday's ecosystem and decreased number of partners. Possibly why more clients are pinging us for in…https://t.co/FiU9Se8ohX,FALSE,0,NA,2/3/2017 16:59,FALSE,NA,8.27562E+17,NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>",lrthomas21,0,FALSE,FALSE,NA,NA
152,Wanna see a cute video https://t.co/MKSDiJVaH4  I made using https://t.co/LTl4x0mz3w #pinging #webtraffic https://t.co/mXav4Mtuug,FALSE,0,NA,2/3/2017 16:39,FALSE,NA,8.27557E+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>",ReadFreeeBooks,0,FALSE,FALSE,NA,NA
